attribute_Decimal,attribute_bool,attribute_Int,attribute_string,attribute_datetime,attribute_timeuuid
-370118.89,TRUE,2706866,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8770
-376336.94,TRUE,2752169,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8785
-124851.44,FALSE,919914,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04019
-204027.92,TRUE,1496773,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04210
-103986.44,TRUE,767898,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8128
-285691.62,FALSE,2091752,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04407
-58387.42,TRUE,435676,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8018
-303516.69,TRUE,2221621,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04450
-179846.62,TRUE,1320594,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8311
-432023.01,FALSE,3157883,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04760
-246725.18,FALSE,1807853,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04313
-53551.16,TRUE,400440,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03847
-354090.15,FALSE,2590085,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04572
-21908.21,TRUE,169898,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7930
-26468.11,TRUE,203120,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7941
-280302.64,FALSE,2052489,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04394
-325763.48,TRUE,2383705,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8663
-396787.41,TRUE,2901166,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04675
-324105.34,TRUE,2371624,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8659
-206515.14,TRUE,1514894,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04216
-405354.5,TRUE,2963583,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8855
-217707.63,TRUE,1596439,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04243
-411572.54,TRUE,3008886,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8870
-463804.15,TRUE,3389431,ASD,2017-06-01T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8996
-444873.65,FALSE,3251509,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04791
-302134.9,TRUE,2211553,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8606
-239678.06,FALSE,1756510,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04296
-149723.64,FALSE,1101126,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04079
-419034.2,TRUE,3063250,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8888
-310563.81,FALSE,2272964,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04467
-408670.79,TRUE,2987745,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8863
-241336.21,TRUE,1768591,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04300
-229314.65,FALSE,1681005,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04271
-36140.63,TRUE,273592,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03805
-196980.8,FALSE,1445429,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04193
-452611.66,TRUE,3307886,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8969
-383522.24,FALSE,2804519,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04643
-158705.26,TRUE,1166564,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8260
-115731.64,TRUE,853470,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03997
-247001.54,TRUE,1809867,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8473
-205962.43,TRUE,1510867,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8374
-216878.55,FALSE,1590399,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04241
-364453.56,TRUE,2665590,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04597
-458553.35,FALSE,3351175,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04824
-206376.96,TRUE,1513887,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8375
-135214.86,FALSE,995419,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04044
-109789.95,TRUE,810180,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8142
-95419.35,FALSE,705480,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03948
-355610.11,TRUE,2601159,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8735
-185788.31,FALSE,1363884,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04166
-188690.07,FALSE,1385025,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04173
-434510.23,FALSE,3176004,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04766
-271597.38,FALSE,1989065,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04373
-54656.59,TRUE,408494,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8009
-42220.5,TRUE,317888,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7979
-45122.25,TRUE,339029,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7986
-433681.16,FALSE,3169963,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04764
-230005.54,TRUE,1686038,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8432
-16242.87,TRUE,128622,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03757
-379376.87,TRUE,2774317,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04633
-422765.03,TRUE,3090431,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8897
-321341.76,FALSE,2351489,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04493
-103710.08,FALSE,765884,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03968
-24395.42,TRUE,188019,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7936
-166166.92,TRUE,1220928,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8278
-385180.38,FALSE,2816600,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04647
-389740.29,FALSE,2849822,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04658
-437411.99,FALSE,3197145,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04773
-215911.3,TRUE,1583352,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8398
-318440,TRUE,2330348,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04486
-226689.25,TRUE,1661877,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8424
-253634.13,TRUE,1858190,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8489
-278506.32,TRUE,2039402,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8549
-383384.06,TRUE,2803512,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8802
-267313.83,TRUE,1957856,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8522
-339166.83,FALSE,2481358,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04536
-106888.19,TRUE,789039,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8135
-459658.78,TRUE,3359229,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8986
-261510.32,TRUE,1915574,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8508
-120706.08,TRUE,889712,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04009
-169483.21,TRUE,1245089,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8286
-307247.52,TRUE,2248802,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04459
-318854.54,FALSE,2333368,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04487
-110342.67,FALSE,814207,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03984
-233736.37,TRUE,1713220,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8441
-10853.9,FALSE,89359,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03744
-128582.27,FALSE,947096,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04028
-209002.36,TRUE,1533015,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04222
-2701.35,FALSE,29962,ASD_TEAM_n,2017-06-02T07:00:00.000Z,0cb57510-476f-11e7-b589-699d41bdd4b8
-104815.51,TRUE,773938,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8130
-315814.61,TRUE,2311220,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8639
-197671.69,TRUE,1450463,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8354
-409223.5,TRUE,2991772,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04705
-191039.11,TRUE,1402140,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8338
-17762.84,TRUE,139696,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7920
-7952.14,FALSE,68218,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03737
-38075.13,TRUE,287686,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7969
-277262.71,TRUE,2030341,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8546
-256950.42,TRUE,1882351,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8497
-154698.07,FALSE,1137369,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04091
-155112.61,FALSE,1140389,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04092
-390983.9,FALSE,2858883,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04661
-201126.17,FALSE,1475631,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04203
-321203.58,TRUE,2350482,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8652
-61703.71,TRUE,459837,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8026
-307523.87,TRUE,2250816,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8619
-65158.18,FALSE,485006,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03875
-347733.92,TRUE,2543775,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8716
-52722.09,FALSE,394400,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03845
-213009.55,TRUE,1562210,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8391
-285138.9,TRUE,2087725,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8565
-407979.89,TRUE,2982711,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04702
-335712.36,TRUE,2456189,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8687
-113658.96,FALSE,838369,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03992
-283895.29,TRUE,2078664,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8562
-431055.76,TRUE,3150835,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8917
-224340.21,FALSE,1644762,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04259
-39042.38,FALSE,294733,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03812
-299371.32,FALSE,2191419,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04440
-21217.31,TRUE,164864,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03769
-73034.38,FALSE,542389,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03894
-52169.37,TRUE,390373,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8003
-123055.12,TRUE,906827,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8174
-283480.76,TRUE,2075644,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8561
-424008.64,TRUE,3099492,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8900
-283618.94,TRUE,2076651,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04402
-250732.37,TRUE,1837048,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8482
-78423.35,TRUE,581652,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03907
-391812.97,TRUE,2864923,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04663
-193111.79,TRUE,1417241,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8343
-17901.02,FALSE,140703,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03761
-272702.81,TRUE,1997119,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8535
-455651.59,FALSE,3330034,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04817
-377304.19,FALSE,2759216,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04628
1234,FALSE,123,ASD_TEAM_n,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03715
-51340.3,TRUE,384332,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8001
-404663.6,FALSE,2958549,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04694
-157599.83,FALSE,1158510,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04098
-120982.44,TRUE,891726,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8169
-82016,TRUE,607827,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8075
-206791.5,TRUE,1516907,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8376
-443630.04,FALSE,3242448,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04788
-314156.46,TRUE,2299139,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8635
-422903.21,TRUE,3091438,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04738
-328665.24,TRUE,2404846,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8670
-210522.33,TRUE,1544089,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8385
-73310.74,TRUE,544403,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8054
-249488.76,TRUE,1827988,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8479
-178741.19,FALSE,1312540,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04149
-96248.42,FALSE,711521,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03950
-455237.06,TRUE,3327014,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04816
4.97,TRUE,13566,ASD,2017-05-27T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03718
-9195.75,FALSE,77279,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03740
-388911.21,FALSE,2843782,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04656
-238434.45,FALSE,1747449,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04293
-128029.56,TRUE,943069,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8186
-240507.14,FALSE,1762550,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04298
-291909.67,FALSE,2137055,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04422
-311807.42,FALSE,2282025,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04470
-117251.61,TRUE,864544,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8160
-238019.92,FALSE,1744429,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04292
-441557.35,TRUE,3227347,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04783
-265241.15,TRUE,1942755,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8517
-159672.51,FALSE,1173611,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04103
-149585.46,TRUE,1100120,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8238
-233460.01,FALSE,1711207,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04281
-238710.81,TRUE,1749463,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8453
-330461.56,FALSE,2417934,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04515
-430364.87,TRUE,3145802,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04756
-126095.05,FALSE,928975,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04022
-193526.33,TRUE,1420261,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8344
-336265.07,FALSE,2460216,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04529
-420277.81,TRUE,3072310,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8891
-73448.91,TRUE,545410,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03895
-101084.68,TRUE,746756,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8121
-277400.89,TRUE,2031348,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04387
-441004.64,TRUE,3223320,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8941
-45674.97,FALSE,343056,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03828
-400932.77,FALSE,2931368,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04685
-364729.92,TRUE,2667603,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8757
-255015.91,TRUE,1868257,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04333
-450677.16,FALSE,3293792,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04805
-82845.08,TRUE,613867,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8077
-125265.98,FALSE,922935,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04020
-105644.58,TRUE,779978,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8132
-147650.95,FALSE,1086025,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04074
-4912.21,TRUE,46070,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7889
-283066.22,TRUE,2072624,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8560
-159119.8,TRUE,1169584,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8261
-61427.35,FALSE,457824,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03866
-214.13,FALSE,11841,ASD_TEAM_n,2017-06-02T07:00:00.000Z,0cb57510-476f-11e7-b589-699d41bdd4b2
-4497.67,TRUE,43050,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7888
-376751.48,TRUE,2755189,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8786
-424975.89,FALSE,3106539,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04743
-360170.01,TRUE,2634381,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8746
-316229.14,TRUE,2314240,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8640
-172384.97,TRUE,1266231,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8293
-382554.99,TRUE,2797472,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8800
-309182.02,TRUE,2262897,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8623
-214667.69,TRUE,1574291,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8395
-75.95,TRUE,10834,ASD,2017-06-01T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7876
-226274.72,TRUE,1658857,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8423
-96662.96,FALSE,714541,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03951
-383936.78,FALSE,2807539,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04644
-381035.02,FALSE,2786398,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04637
-43049.57,TRUE,323928,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7981
-201540.7,TRUE,1478651,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04204
-375231.51,FALSE,2744115,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04623
-122364.22,FALSE,901793,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04013
-223787.5,TRUE,1640735,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8417
-166995.99,TRUE,1226968,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8280
-368875.28,TRUE,2697805,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8767
-44431.36,FALSE,333996,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03825
-93346.67,TRUE,690379,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03943
-261095.78,TRUE,1912553,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8507
-369704.35,TRUE,2703846,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8769
-296331.39,TRUE,2169270,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8592
-10715.72,TRUE,88353,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7903
-209693.25,TRUE,1538049,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8383
-426634.04,TRUE,3118620,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04747
-464356.86,TRUE,3393458,ASD,2017-05-27T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04838
-261648.5,FALSE,1916580,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04349
-314709.17,TRUE,2303166,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04477
-349115.71,FALSE,2553843,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04560
-202369.78,FALSE,1484692,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04206
-202231.6,TRUE,1483685,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8365
-272840.99,FALSE,1998126,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04376
-63361.86,TRUE,471918,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8030
-94590.28,TRUE,699440,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03946
-109513.59,TRUE,808167,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03982
-248797.87,TRUE,1822954,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04318
-412816.15,TRUE,3017947,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8873
-332534.25,FALSE,2433035,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04520
-429121.26,TRUE,3136741,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04753
-428983.08,TRUE,3135734,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8912
-282789.86,FALSE,2070611,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04400
-91964.88,TRUE,680312,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8099
-29093.51,FALSE,222248,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03788
-77870.64,TRUE,577625,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8065
-334606.93,TRUE,2448136,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04525
-458829.71,TRUE,3353189,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8984
-314985.53,TRUE,2305179,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8637
-143920.12,FALSE,1058844,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04065
